  AA,01/16/2015,1312,N013AA,MIA,6:15,6:17,168,170,2,6:32,15,0,0,0,0,0
  AA,01/16/2015,1352,N489AA,ORD,8:30,8:27,77,77,-3,8:47,20,0,0,0,0,0
  AA,01/16/2015,1399,N547AA,DFW,16:27,16:15,117,99,-12,16:27,12,0,0,0,0,0
  AA,01/16/2015,1567,N4YDAA,LAX,8:00,7:58,255,241,-2,8:11,13,0,0,0,0,0
  AA,01/16/2015,1686,N566AA,LAX,12:21,12:28,257,237,7,12:45,17,0,0,0,0,0
  AA,01/16/2015,1697,N007AA,MIA,16:40,16:41,165,166,1,16:51,10,0,0,0,0,0
  AA,01/16/2015,2367,N4UCAA,DFW,18:53,18:51,113,104,-2,19:03,12,0,0,0,0,0
  AA,01/17/2015,96,N425AA,DFW,10:38,10:36,117,107,-2,10:46,10,0,0,0,0,0
  AA,01/17/2015,166,N571AA,DFW,14:44,14:38,111,110,-6,14:47,9,0,0,0,0,0
  AA,01/17/2015,323,N508AA,DFW,9:01,9:11,117,112,10,9:22,11,0,0,0,0,0
  AA,01/17/2015,326,N466AA,DFW,12:37,12:28,113,111,-9,12:40,12,0,0,0,0,0
  AA,01/17/2015,375,N434AA,DFW,6:05,6:33,118,123,28,6:57,24,28,0,5,0,0
  AA,01/17/2015,1141,N403AA,DFW,8:00,8:06,115,104,6,8:13,7,0,0,0,0,0
  AA,01/17/2015,1199,N478AA,ORD,7:30,7:19,79,69,-11,7:34,15,0,0,0,0,0
  AA,01/17/2015,1312,N009AA,MIA,6:15,6:12,168,164,-3,6:26,14,0,0,0,0,0
  AA,01/17/2015,1352,N513AA,ORD,8:44,8:33,76,76,-11,8:47,14,0,0,0,0,0
  AA,01/17/2015,1399,N479AA,DFW,16:27,16:18,117,119,-9,16:27,9,0,0,0,0,0
  AA,01/17/2015,1567,N548AA,LAX,8:00,7:59,255,239,-1,8:09,10,0,0,0,0,0
  AA,01/17/2015,1697,N004AA,MIA,16:40,17:23,165,158,43,17:35,12,10,0,0,0,26
  AA,01/17/2015,2367,N567AA,DFW,18:53,18:40,113,104,-13,18:50,10,0,0,0,0,0
  AA,01/18/2015,96,N487AA,DFW,10:38,10:32,117,118,-6,10:41,9,0,0,0,0,0
  AA,01/18/2015,166,N556AA,DFW,14:44,14:41,111,112,-3,15:04,23,0,0,0,0,0
  AA,01/18/2015,323,N566AA,DFW,9:01,9:01,117,119,0,9:32,31,0,0,0,0,0
  AA,01/18/2015,326,N4WKAA,DFW,12:37,12:31,113,110,-6,12:47,16,0,0,0,0,0
  AA,01/18/2015,1141,N488AA,DFW,8:00,7:53,115,90,-7,8:01,8,0,0,0,0,0
  AA,01/18/2015,1199,N564AA,ORD,7:30,7:25,79,73,-5,7:34,9,0,0,0,0,0
  AA,01/18/2015,1312,N020AA,MIA,6:15,6:36,168,163,21,6:47,11,16,0,0,0,0
  AA,01/18/2015,1352,N555AA,ORD,8:30,8:21,77,101,-9,8:31,10,0,0,15,0,0
  AA,01/18/2015,1399,N482AA,DFW,16:27,16:26,117,105,-1,16:36,10,0,0,0,0,0
  AA,01/18/2015,1567,N4YDAA,LAX,8:00,7:53,255,244,-7,8:05,12,0,0,0,0,0
  AA,01/18/2015,1686,N548AA,LAX,12:21,12:17,257,265,-4,12:48,31,0,0,0,0,0
  AA,01/18/2015,1697,N001AA,MIA,16:40,16:45,165,191,5,16:57,12,0,0,31,0,0
  AA,01/18/2015,2367,N4YPAA,DFW,18:53,18:44,113,134,-9,18:58,14,0,0,0,0,0
  AA,01/19/2015,96,N4XSAA,DFW,10:38,10:33,117,112,-5,10:44,11,0,0,0,0,0
  AA,01/19/2015,166,N514AA,DFW,14:44,14:46,111,109,2,14:57,11,0,0,0,0,0
  AA,01/19/2015,323,N4WKAA,DFW,9:01,9:16,117,103,15,9:26,10,0,0,0,0,0
  AA,01/19/2015,326,N4XNAA,DFW,12:37,12:48,113,105,11,13:00,12,0,0,0,0,0
  AA,01/19/2015,375,N479AA,DFW,6:05,6:00,118,101,-5,6:12,12,0,0,0,0,0
  AA,01/19/2015,1141,N598AA,DFW,8:00,7:51,115,103,-9,7:59,8,0,0,0,0,0
  AA,01/19/2015,1199,N585AA,ORD,7:30,7:21,79,93,-9,7:55,34,0,0,0,0,0
  AA,01/19/2015,1312,N009AA,MIA,6:15,6:11,168,157,-4,6:24,13,0,0,0,0,0
  AA,01/19/2015,1352,N548AA,ORD,8:30,8:23,77,70,-7,8:37,14,0,0,0,0,0
